44.41	-4.5	0.0067
44.41	-5	0.0043
45.01	-1	0.0381
45.01	-1.5	0.0166
45.01	-2	0.0183
45.01	-2.5	0.0700
45.01	-3	0.0434
45.01	-3.5	0.0440
45.01	-4	0.0437
45.01	-4.5	0.0366
45.01	-5	0.0302
45.21	-1	0.0681
45.21	-1.5	0.0324
45.21	-2	0.0407
45.21	-2.5	0.1083
45.21	-3	0.0536
45.21	-3.5	0.0592
45.21	-4	0.0514
45.21	-4.5	0.0049
45.21	-5	0.0301
45.41	-1	0.0916
45.41	-1.5	0.0737
45.41	-2	0.1143
45.41	-2.5	0.0486
45.41	-3	0.1004
45.41	-3.5	0.0243
45.41	-4	0.0084
45.41	-4.5	0.0250
45.41	-5	0.0007
46.01	-1	0.0845
46.01	-1.5	0.0076
46.01	-2	0.0431
46.01	-2.5	0.0296
46.01	-3	0.0222
46.01	-3.5	0.0478
46.01	-4	0.0241
46.01	-4.5	0.0347
46.01	-5	0.0275
46.21	-1	0.0830
46.21	-1.5	0.0701
46.21	-2	0.0598
46.21	-2.5	0.0346
46.21	-3	0.0074
46.21	-3.5	0.0510
46.21	-4	0.0122
46.21	-4.5	0.0017
46.21	-5	0.0529
46.41	-1	0.0982
46.41	-1.5	0.0203
46.41	-2	0.0459
46.41	-2.5	0.0577
46.41	-3	0.0169
46.41	-3.5	0.0013
46.41	-4	0.0061
46.41	-4.5	0.0414
46.41	-5	0.0200
47.01	-1	0.1684
47.01	-1.5	0.0652
47.01	-2	0.0353
47.01	-2.5	0.0660
47.01	-3	0.0034
47.01	-3.5	0.0074
47.01	-4	0.0205
47.01	-4.5	0.0154
47.01	-5	0.0076
47.21	-1	0.0789
47.21	-1.5	0.0106
47.21	-2	0.0054
47.21	-2.5	0.0483
47.21	-3	0.0478
47.21	-3.5	0.0338
47.21	-4	0.0107
47.21	-4.5	0.1283
47.21	-5	0.0786
47.41	-1	0.0290
47.41	-1.5	0.0108
47.41	-2	0.0357
47.41	-2.5	0.0327
47.41	-3	0.0641
47.41	-3.5	0.0373
47.41	-4	0.0134
47.41	-4.5	0.0238
47.41	-5	0.0094
48.01	-1	0.0361
48.01	-1.5	0.0586
48.01	-2	0.0109
48.01	-2.5	0.0181
48.01	-3	0.0002
48.01	-3.5	0.0199
48.01	-4	0.0100
48.01	-4.5	0.0152
48.01	-5	0.0138
48.21	-1	0.0415
48.21	-1.5	0.0151
48.21	-2	0.0023
48.21	-2.5	0.0092
