18.01	-4	0.106972
18.01	-4.5	0.092076
18.01	-5	0.134183
18.21	-1	0.32
18.21	-1.5	0.030976
18.21	-2	0.08603
18.21	-2.5	0.063007
18.21	-3	0.054382
18.21	-3.5	0.048215
18.21	-4	0.283995
18.21	-4.5	0.138874
18.21	-5	0.16878
18.41	-1	0.264883
18.41	-1.5	0.147907
18.41	-2	0.017864
18.41	-2.5	0.014789
18.41	-3	0.10294
18.41	-3.5	0.078386
18.41	-4	0.113641
18.41	-4.5	0.159156
18.41	-5	0.140437
19.01	-1	0.320627
19.01	-1.5	0.049975
19.01	-2	0.077792
19.01	-2.5	0.121734
19.01	-3	0.206282
19.01	-3.5	0.130236
19.01	-4	0.23098
19.01	-4.5	0.120913
19.01	-5	0.19283
19.21	-1	0.215208
19.21	-1.5	0.068784
19.21	-2	0.13282
19.21	-2.5	0.012999
19.21	-3	0.104956
19.21	-3.5	0.043333
19.21	-4	0.02566
19.21	-4.5	0.087489
19.21	-5	0.327999
19.41	-1	0.27132
19.41	-1.5	0.0564
19.41	-2	0.165156
19.41	-2.5	0.189088
19.41	-3	0.11794
19.41	-3.5	0.165721
19.41	-4	0.128985
19.41	-4.5	0.143999
19.41	-5	0.098321
20.01	-1	0.114641
20.01	-1.5	0.188147
20.01	-2	0.040913
20.01	-2.5	0.04984
20.01	-3	0.083875
20.01	-3.5	0.063165
20.01	-4	0.110145
20.01	-4.5	0.082987
20.01	-5	0.131422
20.21	-1	0.238686
20.21	-1.5	0.040991
20.21	-2	0.104454
20.21	-2.5	0.096941
20.21	-3	0.209362
20.21	-3.5	0.042022
20.21	-4	0.051531
20.21	-4.5	0.052998
20.21	-5	0.119942
20.41	-1	0.305349
20.41	-1.5	0.152475
20.41	-2	0.271312
20.41	-2.5	0.113229
20.41	-3	0.125792
20.41	-3.5	0.143793
20.41	-4	0.071339
20.41	-4.5	0.057467
20.41	-5	0.208018
21.01	-1	0.310928
21.01	-1.5	0.179407
21.01	-2	0.241073
21.01	-2.5	0.111277
21.01	-3	0.189686
21.01	-3.5	0.085052
21.01	-4	0.066901
21.01	-4.5	0.284425
21.01	-5	0.029998
21.21	-1	0.106154
21.21	-1.5	0.175281
21.21	-2	0.322258
21.21	-2.5	0.153616
21.21	-3	0.080189
21.21	-3.5	0.096592
21.21	-4	0.202999
21.21	-4.5	0.041332
21.21	-5	0.099
21.41	-1	0.254696
21.41	-1.5	0.1009
21.41	-2	0.229404
21.41	-2.5	0.114308
21.41	-3	0.099549
21.41	-3.5	0.169357
21.41	-4	0.097986
21.41	-4.5	0.142984
21.41	-5	0.058807
22.01	-1	0.153318
22.01	-1.5	0.156231
22.01	-2	0.279036
22.01	-2.5	0.120817
22.01	-3	0.060987
22.01	-3.5	0.099982
22.01	-4	0.187926
22.01	-4.5	0.091
22.01	-5	0.198956
22.21	-1	0.055366
22.21	-1.5	0.093576
22.21	-2	0.027925
22.21	-2.5	0.035805
22.21	-3	0.178699
22.21	-3.5	0.127912
22.21	-4	0.036612
22.21	-4.5	0.198856
22.21	-5	0.160928
22.41	-1	0.217984
22.41	-1.5	0.086632
22.41	-2	0.067979
22.41	-2.5	0.109992
22.41	-3	0.243785
22.41	-3.5	0.14687
22.41	-4	0.183955
22.41	-4.5	0.252921
22.41	-5	0.384967
23.01	-1	0.217695
23.01	-1.5	0.190656
23.01	-2	0.132
23.01	-2.5	0.182569
23.01	-3	0.036541
23.01	-3.5	0.029694
23.01	-4	0.186858
23.01	-4.5	0.331888
23.01	-5	0.219997
23.21	-1	0.272312
23.21	-1.5	0.096206
23.21	-2	0.032851
23.21	-2.5	0.114732
23.21	-3	0.137662
23.21	-3.5	0.346775
23.21	-4	0.302707
23.21	-4.5	0.301945
23.21	-5	0.215836
23.41	-1	0.231219
23.41	-1.5	0.211877
23.41	-2	0.133976
23.41	-2.5	0.099
23.41	-3	0.197105
23.41	-3.5	0.166636
23.41	-4	0.263525
23.41	-4.5	0.092985
23.41	-5	0.072612
24.01	-1	0.093852
24.01	-1.5	0.123988
24.01	-2	0.110988
24.01	-2.5	0.203998
24.01	-3	0.119946
24.01	-3.5	0.243475
24.01	-4	0.221919
24.01	-4.5	0.236962
24.01	-5	0.152469
24.21	-1	0.400302
24.21	-1.5	0.116969
24.21	-2	0.088431
24.21	-2.5	0.035805
24.21	-3	0.20776
24.21	-3.5	0.060625
24.21	-4	0.088989
24.21	-4.5	0.135412
24.21	-5	0.186951
24.41	-1	0.193738
24.41	-1.5	0.095616
24.41	-2	0.119879
24.41	-2.5	0.190284
24.41	-3	0.108301
24.41	-3.5	0.339894
24.41	-4	0.119819
24.41	-4.5	0.196938
24.41	-5	0.177953
25.01	-1	0.257278
25.01	-1.5	0.190344
25.01	-2	0.042536
25.01	-2.5	0.102881
25.01	-3	0.147427
25.01	-3.5	0.258793
25.01	-4	0.184829
25.01	-4.5	0.095992
25.01	-5	0.22392
25.21	-1	0.137536
25.21	-1.5	0.083868
25.21	-2	0.049525
25.21	-2.5	0.107996
25.21	-3	0.139994
25.21	-3.5	0.156
25.21	-4	0.169046
25.21	-4.5	0.137996
25.21	-5	0.214295
25.41	-1	0.272989
25.41	-1.5	0.105957
25.41	-2	0.08661
25.41	-2.5	0.11794
25.41	-3	0.069923
25.41	-3.5	0.132997
25.41	-4	0.171994
25.41	-4.5	0.289779
25.41	-5	0.116887
26.01	-1	0.160633
26.01	-1.5	0.08098
26.01	-2	0.137978
26.01	-2.5	0.117808
26.01	-3	0.089466
26.01	-3.5	0.112995
26.01	-4	0.223895
26.01	-4.5	0.298426
26.01	-5	0.107474
26.21	-1	0.109965
26.21	-1.5	0.107948
26.21	-2	0.061535
26.21	-2.5	0.106961
26.21	-3	0.023424
26.21	-3.5	0.073082
26.21	-4	0.292831
26.21	-4.5	0.086422
26.21	-5	0.181854
26.41	-1	0.207997
26.41	-1.5	0.217975
26.41	-2	0.101721
26.41	-2.5	0.149827
26.41	-3	0.208422
26.41	-3.5	0.182798
26.41	-4	0.309974
26.41	-4.5	0.15062
26.41	-5	0.158674
27.01	-1	0.293884
27.01	-1.5	0.303757
27.01	-2	0.062044
27.01	-2.5	0.175892
27.01	-3	0.027825
27.01	-3.5	0.139953
27.01	-4	0.1949
27.01	-4.5	0.236977
27.01	-5	0.151932
27.21	-1	0.25593
27.21	-1.5	0.195893
27.21	-2	0.139704
27.21	-2.5	0.099772
27.21	-3	0.084945
27.21	-3.5	0.222514
27.21	-4	0.113913
27.21	-4.5	0.214853
27.21	-5	0.265974
27.41	-1	0.070795
27.41	-1.5	0.182943
27.41	-2	0.240912
27.41	-2.5	0.134931
27.41	-3	0.131835
27.41	-3.5	0.184893
27.41	-4	0.275995
27.41	-4.5	0.15788
27.41	-5	0.221997
28.01	-1	0.277955
28.01	-1.5	0.173987
28.01	-2	0.085997
28.01	-2.5	0.109991
28.01	-3	0.16697
28.01	-3.5	0.121914
28.01	-4	0.129868
28.01	-4.5	0.166603
28.01	-5	0.186858
28.21	-1	0.089888
28.21	-1.5	0.135543
28.21	-2	0.173467
28.21	-2.5	0.121973
28.21	-3	0.17048
28.21	-3.5	0.078087
28.21	-4	0.155943
28.21	-4.5	0.23134
28.21	-5	0.166099
28.41	-1	0.362033
28.41	-1.5	0.037753
28.41	-2	0.16075
28.41	-2.5	0.05415
28.41	-3	0.196764
28.41	-3.5	0.237
28.41	-4	0.04295
28.41	-4.5	0.097108
28.41	-5	0.214964
29.01	-1	0.201921
29.01	-1.5	0.287983
29.01	-2	0.20362
29.01	-2.5	0.104997
29.01	-3	0.211973
29.01	-3.5	0.092981
29.01	-4	0.097995
29.01	-4.5	0.116994
29.01	-5	0.113759
29.21	-1	0.461192
29.21	-1.5	0.071286
29.21	-2	0.008799
29.21	-2.5	0.123058
29.21	-3	0.119889
29.21	-3.5	0.105718
29.21	-4	0.100998
29.21	-4.5	0.055099
29.21	-5	0.183646
29.41	-1	0.302478
29.41	-1.5	0.126
29.41	-2	0.222793
29.41	-2.5	0.252894
29.41	-3	0.13284
29.41	-3.5	0.139953
29.41	-4	0.233943
29.41	-4.5	0.123992
29.41	-5	0.09299
30.01	-1	0.20296
30.01	-1.5	0.425833
30.01	-2	0.331383
30.01	-2.5	0.138536
30.01	-3	0.177971
30.01	-3.5	0.152581
30.01	-4	0.203941
30.01	-4.5	0.14194
30.01	-5	0.15582
30.21	-1	0.101872
30.21	-1.5	0.154387
30.21	-2	0.23272
30.21	-2.5	0.057954
30.21	-3	0.120817
30.21	-3.5	0.298016
30.21	-4	0.105999
30.21	-4.5	0.092563
30.21	-5	0.083996
30.41	-1	0.149797
30.41	-1.5	0.071808
30.41	-2	0.038796
30.41	-2.5	0.123623
30.41	-3	0.087301
30.41	-3.5	0.201218
30.41	-4	0.093963
30.41	-4.5	0.065093
30.41	-5	0.172501
31.01	-1	0.300946
31.01	-1.5	0.083989
31.01	-2	0.09135
31.01	-2.5	0.076941
31.01	-3	0.205572
31.01	-3.5	0.118447
31.01	-4	0.077882
31.01	-4.5	0.08136
31.01	-5	0.091251
31.21	-1	0.198257
31.21	-1.5	0.265288
31.21	-2	0.066624
31.21	-2.5	0.169951
31.21	-3	0.187994
31.21	-3.5	0.372958
31.21	-4	0.138075
31.21	-4.5	0.133913
31.21	-5	0.105996
31.41	-1	0.046846
31.41	-1.5	0.161968
31.41	-2	0.248085
31.41	-2.5	0.228468
31.41	-3	0.169896
31.41	-3.5	0.108929
31.41	-4	0.102279
31.41	-4.5	0.275721
31.41	-5	0.139899
32.01	-1	0.243753
32.01	-1.5	0.005841
32.01	-2	0.115343
32.01	-2.5	0.109907
32.01	-3	0.092981
32.01	-3.5	0.056
32.01	-4	0.034857
32.01	-4.5	0.08294
32.01	-5	0.130994
32.21	-1	0.297209
32.21	-1.5	0.187898
32.21	-2	0.143922
32.21	-2.5	0.047964
32.21	-3	0.068978
32.21	-3.5	0.137548
32.21	-4	0.096434
32.21	-4.5	0.102994
32.21	-5	0.050977
32.41	-1	0.157761
32.41	-1.5	0.32645
32.41	-2	0.085199
32.41	-2.5	0.183894
32.41	-3	0.174717
32.41	-3.5	0.35696
32.41	-4	0.209999
32.41	-4.5	0.045994
32.41	-5	0.25131
33.01	-1	0.186266
33.01	-1.5	0.186827
33.01	-2	0.151073
33.01	-2.5	0.317618
33.01	-3	0.061485
33.01	-3.5	0.17297
33.01	-4	0.175
33.01	-4.5	0.049351
33.01	-5	0.072213
33.21	-1	0.242488
33.21	-1.5	0.108967
33.21	-2	0.079987
33.21	-2.5	0.257814
33.21	-3	0.146279
33.21	-3.5	0.175989
33.21	-4	0.25769
33.21	-4.5	0.0709
33.21	-5	0.029636
33.41	-1	0.76983
33.41	-1.5	0.137035
33.41	-2	0.210998
33.41	-2.5	0.203853
33.41	-3	0.065945
33.41	-3.5	0.148953
33.41	-4	0.220814
33.41	-4.5	0.069986
33.41	-5	0.073808
34.01	-1	0.133946
34.01	-1.5	0.180582
34.01	-2	0.30797
34.01	-2.5	0.109337
34.01	-3	0.169777
34.01	-3.5	0.265981
34.01	-4	0.140941
34.01	-4.5	0.090814
34.01	-5	0.147991
34.21	-1	0.080886
34.21	-1.5	0.055614
34.21	-2	0.122739
34.21	-2.5	0.351542
34.21	-3	0.084748
34.21	-3.5	0.114977
34.21	-4	0.067633
34.21	-4.5	0.116854
34.21	-5	0.102815
34.41	-1	0.715901
34.41	-1.5	0.093087
34.41	-2	0.034069
34.41	-2.5	0.130314
34.41	-3	0.156987
34.41	-3.5	0.315784
34.41	-4	0.061981
34.41	-4.5	0.127953
34.41	-5	0.010996
35.01	-1	0.087502
35.01	-1.5	0.402887
35.01	-2	0.118991
35.01	-2.5	0.146712
35.01	-3	0.141373
35.01	-3.5	0.097341
35.01	-4	0.120821
35.01	-4.5	0.158102
35.01	-5	0.248572
35.21	-1	0.211595
35.21	-1.5	0.079926
35.21	-2	0.272736
35.21	-2.5	0.074993
35.21	-3	0.117788
35.21	-3.5	0.191595
35.21	-4	0.012953
35.21	-4.5	0.156068
35.21	-5	0.065669
35.41	-1	0.500889
35.41	-1.5	0.204469
35.41	-2	0.193991
35.41	-2.5	0.101427
35.41	-3	0.220692
35.41	-3.5	0.033993
35.41	-4	0.092692
35.41	-4.5	0.123417
35.41	-5	0.091589
36.01	-1	0.176322
36.01	-1.5	0.093973
36.01	-2	0.190679
36.01	-2.5	0.017972
36.01	-3	0.109786
36.01	-3.5	0.109707
36.01	-4	0.094973
36.01	-4.5	0.086011
36.01	-5	0.152558
36.21	-1	0.205984
36.21	-1.5	0.068936
36.21	-2	0.310795
36.21	-2.5	0.09819
36.21	-3	0.142115
36.21	-3.5	0.145916
36.21	-4	0.161473
36.21	-4.5	0.063856
36.21	-5	0.118764
36.41	-1	0.216495
36.41	-1.5	0.152871
36.41	-2	0.347996
36.41	-2.5	0.205472
36.41	-3	0.041204
36.41	-3.5	0.071482
36.41	-4	0.131623
36.41	-4.5	0.114676
36.41	-5	0.139994
37.01	-1	0.418899
37.01	-1.5	0.151675
37.01	-2	0.174309
37.01	-2.5	0.162813
37.01	-3	0.122566
37.01	-3.5	0.088042
37.01	-4	0.107048
37.01	-4.5	0.316485
37.01	-5	0.072869
37.21	-1	0.101076
37.21	-1.5	0.09726
37.21	-2	0.036776
37.21	-2.5	0.205345
37.21	-3	0.076053
37.21	-3.5	0.23997
37.21	-4	0.185091
37.21	-4.5	0.086594
37.21	-5	0.094379
37.41	-1	0.157568
37.41	-1.5	0.205874
37.41	-2	0.288769
37.41	-2.5	0.035617
37.41	-3	0.169983
37.41	-3.5	0.07824
37.41	-4	0.177674
37.41	-4.5	0.035786
37.41	-5	0.142499
38.01	-1	0.202605
38.01	-1.5	0.187134
38.01	-2	0.095839
38.01	-2.5	0.095758
38.01	-3	0.222987
38.01	-3.5	0.097397
38.01	-4	0.094712
38.01	-4.5	0.027263
38.01	-5	0.069561
38.21	-1	0.103265
38.21	-1.5	0.274807
38.21	-2	0.127
38.21	-2.5	0.046882
38.21	-3	0.12298
38.21	-3.5	0.05073
38.21	-4	0.061665
38.21	-4.5	0.177486
38.21	-5	0.102503
38.41	-1	0.170081
38.41	-1.5	0.036904
38.41	-2	0.073113
38.41	-2.5	0.131523
38.41	-3	0.025335
38.41	-3.5	0.121401
38.41	-4	0.114402
38.41	-4.5	0.093431
38.41	-5	0.118679
39.01	-1	0.607333
39.01	-1.5	0.115126
39.01	-2	0.086697
39.01	-2.5	0.164786
39.01	-3	0.102651
39.01	-3.5	0.088206
39.01	-4	0.352033
39.01	-4.5	0.290872
39.01	-5	0.12663
39.21	-1	0.411588
39.21	-1.5	0.216684
39.21	-2	0.198177
39.21	-2.5	0.158723
39.21	-3	0.151787
39.21	-3.5	0.030813
39.21	-4	0.130371
39.21	-4.5	0.031803
39.21	-5	0.041891
39.41	-1	0.712142
39.41	-1.5	0.213863
39.41	-2	0.095708
39.41	-2.5	0.083376
39.41	-3	0.081718
39.41	-3.5	0.16223
39.41	-4	0.109261
39.41	-4.5	0.063
39.41	-5	0.120991
40.01	-1	0.305404
40.01	-1.5	0.057305
40.01	-2	0.169233
40.01	-2.5	0.167941
40.01	-3	0.085485
40.01	-3.5	0.120194
40.01	-4	0.030029
40.01	-4.5	0.218774
40.01	-5	0.029805
40.21	-1	0.08396
40.21	-1.5	0.188941
40.21	-2	0.073664
40.21	-2.5	0.114697
40.21	-3	0.130007
40.21	-3.5	0.251826
40.21	-4	0.017011
40.21	-4.5	0.149544
40.21	-5	0.100422
40.41	-1	0.473309
40.41	-1.5	0.098967
40.41	-2	0.257519
40.41	-2.5	0.146882
40.41	-3	0.075775
40.41	-3.5	0.038915
40.41	-4	0.056937
40.41	-4.5	0.051825
40.41	-5	0.128343
41.01	-1	0.180582
41.01	-1.5	0.051833
41.01	-2	0.262962
41.01	-2.5	0.130732
41.01	-3	0.16499
41.01	-3.5	0.201737
41.01	-4	0.109731
41.01	-4.5	0.094019
41.01	-5	0.059868
41.21	-1	0.205081
41.21	-1.5	0.049714
41.21	-2	0.142979
41.21	-2.5	0.071223
41.21	-3	0.121311
41.21	-3.5	0.137502
41.21	-4	0.135967
41.21	-4.5	0.125795
41.21	-5	0.092838
41.41	-1	0.145343
41.41	-1.5	0.050963
41.41	-2	0.103383
41.41	-2.5	0.021847
41.41	-3	0.089998
41.41	-3.5	0.083903
41.41	-4	0.208707
41.41	-4.5	0.100884
41.41	-5	0.137906
42.01	-1	0.038019
42.01	-1.5	0.143065
42.01	-2	0.199956
42.01	-2.5	0.063901
42.01	-3	0.065767
42.01	-3.5	0.107184
42.01	-4	0.082555
42.01	-4.5	0.10542
42.01	-5	0.039392
42.21	-1	0.604697
42.21	-1.5	0.250856
42.21	-2	0.031887
42.21	-2.5	0.056583
42.21	-3	0.150585
42.21	-3.5	0.053956
42.21	-4	0.033267
42.21	-4.5	0.046955
42.21	-5	0.059438
42.41	-1	0.732941
42.41	-1.5	0.202617
42.41	-2	0.152422
42.41	-2.5	0.054869
42.41	-3	0.148957
42.41	-3.5	0.046797
42.41	-4	0.135983
42.41	-4.5	0.11114
42.41	-5	0.1
43.01	-1	0.068344
43.01	-1.5	0.161626
43.01	-2	0.067777
43.01	-2.5	0.219926
43.01	-3	0.082049
43.01	-3.5	0.225918
43.01	-4	0.243453
43.01	-4.5	0.025982
43.01	-5	0.0362
43.21	-1	0.106965
43.21	-1.5	0.082992
43.21	-2	0.219365
43.21	-2.5	0.25686
43.21	-3	0.26943
43.21	-3.5	0.118576
43.21	-4	0.164993
43.21	-4.5	0.131546
43.21	-5	0.050963
43.41	-1	0.12289
43.41	-1.5	0.083994
43.41	-2	0.102965
43.41	-2.5	0.258823
43.41	-3	0.053827
43.41	-3.5	0.089754
43.41	-4	0.158866
43.41	-4.5	0.060753
43.41	-5	0.062058
44.01	-1	0.702985
44.01	-1.5	0.043525
44.01	-2	0.087382
44.01	-2.5	0.109373
44.01	-3	0.086438
44.01	-3.5	0.070673
44.01	-4	0.034795
44.01	-4.5	0.005945
44.01	-5	0.021625
44.21	-1	0.328419
44.21	-1.5	0.171905
44.21	-2	0.220164
44.21	-2.5	0.112041
44.21	-3	0.010421
44.21	-3.5	0.160941
44.21	-4	0.093623
44.21	-4.5	0.080824
44.21	-5	0.140957
44.41	-1	0.476346
44.41	-1.5	0.260712
44.41	-2	0.074788
44.41	-2.5	0.189088
44.41	-3	0.235717
44.41	-3.5	0.197428
44.41	-4	0.116842
44.41	-4.5	0.020958
44.41	-5	0.160941
45.01	-1	0.137819
45.01	-1.5	0.141029
45.01	-2	0.150889
45.01	-2.5	0.202244
45.01	-3	0.12888
45.01	-3.5	0.154863
45.01	-4	0.14139
45.01	-4.5	0.107959
45.01	-5	0.105777
45.21	-1	0.341269
45.21	-1.5	0.174012
45.21	-2	0.165046
45.21	-2.5	0.534136
45.21	-3	0.275836
45.21	-3.5	0.311414
45.21	-4	0.250795
45.21	-4.5	0.104884
45.21	-5	0.121328
45.41	-1	0.379098
45.41	-1.5	0.363605
45.41	-2	0.53901
45.41	-2.5	0.187824
45.41	-3	0.401637
45.41	-3.5	0.134835
45.41	-4	0.024597
45.41	-4.5	0.207497
45.41	-5	0.085997
46.01	-1	0.472501
46.01	-1.5	0.097702
46.01	-2	0.221847
46.01	-2.5	0.120416
46.01	-3	0.108765
46.01	-3.5	0.373964
46.01	-4	0.176356
46.01	-4.5	0.127358
46.01	-5	0.195073
46.21	-1	0.367748
46.21	-1.5	0.325545
46.21	-2	0.253034
46.21	-2.5	0.129462
46.21	-3	0.210871
46.21	-3.5	0.200616
46.21	-4	0.102272
46.21	-4.5	0.033959
46.21	-5	0.174138
46.41	-1	0.447357
46.41	-1.5	0.156687
46.41	-2	0.238627
46.41	-2.5	0.344203
46.41	-3	0.129912
46.41	-3.5	0.065987
46.41	-4	0.245923
46.41	-4.5	0.158697
46.41	-5	0.089803
47.01	-1	0.790249
47.01	-1.5	0.331659
47.01	-2	0.190761
47.01	-2.5	0.308014
47.01	-3	0.090938
47.01	-3.5	0.126786
47.01	-4	0.08042
47.01	-4.5	0.083596
47.01	-5	0.086663
47.21	-1	0.366605
47.21	-1.5	0.068183
47.21	-2	0.051719
47.21	-2.5	0.22793
47.21	-3	0.239281
47.21	-3.5	0.198136
47.21	-4	0.041653
47.21	-4.5	0.345992
47.21	-5	0.234148
47.41	-1	0.29458
47.41	-1.5	0.140582
47.41	-2	0.323036
47.41	-2.5	0.219573
47.41	-3	0.282819
47.41	-3.5	0.218837
47.41	-4	0.106152
47.41	-4.5	0.272964
47.41	-5	0.065326
48.01	-1	0.206865
48.01	-1.5	0.19644
48.01	-2	0.064074
48.01	-2.5	0.078958
48.01	-3	0.012998
48.01	-3.5	0.11021
48.01	-4	0.236791
48.01	-4.5	0.050772
48.01	-5	0.102077
48.21	-1	0.125299
48.21	-1.5	0.17535
48.21	-2	0.055953
48.21	-2.5	0.111624
48.21	-3	0.143926
48.21	-3.5	0.216596
48.21	-4	0.148625
48.21	-4.5	0.165629
48.21	-5	0.196865
48.41	-1	0.096727
48.41	-1.5	0.084252
48.41	-2	0.286871
48.41	-2.5	0.175987
48.41	-3	0.064999
48.41	-3.5	0.212987
48.41	-4	0.225989
48.41	-4.5	0.109782
48.41	-5	0.177507
49.01	-1	0.160097
49.01	-1.5	0.137224
49.01	-2	0.140779
49.01	-2.5	0.106961
49.01	-3	0.288769
49.01	-3.5	0.230889
49.01	-4	0.210419
49.01	-4.5	0.252878
49.01	-5	0.260948
49.21	-1	0.377682
49.21	-1.5	0.066598
49.21	-2	0.150523
49.21	-2.5	0.217365
49.21	-3	0.103616
49.21	-3.5	0.200593
49.21	-4	0.193391
49.21	-4.5	0.09
49.21	-5	0.066966
49.41	-1	0.437453
49.41	-1.5	0.120983
49.41	-2	0.275859
49.41	-2.5	0.055436
49.41	-3	0.109879
49.41	-3.5	0.124811
49.41	-4	0.07265
49.41	-4.5	0.133846
49.41	-5	0.194661
50.01	-1	0.183838
50.01	-1.5	0.111286
50.01	-2	0.072992
50.01	-2.5	0.091415
50.01	-3	0.083812
50.01	-3.5	0.060267
50.01	-4	0.198846
50.01	-4.5	0.207958
50.01	-5	0.109612
50.21	-1	0.312106
50.21	-1.5	0.198192
50.21	-2	0.137834
50.21	-2.5	0.230996
50.21	-3	0.007659
50.21	-3.5	0.196961
50.21	-4	0.06285
50.21	-4.5	0.221859
50.21	-5	0.098921
50.41	-1	0.422237
50.41	-1.5	0.049904
50.41	-2	0.186982
50.41	-2.5	0.272659
50.41	-3	0.120185
50.41	-3.5	0.132491
50.41	-4	0.146586
50.41	-4.5	0.032969
50.41	-5	0.128608
51.01	-1	0.078116
51.01	-1.5	0.262974
51.01	-2	0.221907
51.01	-2.5	0.104728
51.01	-3	0.135747
51.01	-3.5	0.200805
51.01	-4	0.056277
51.01	-4.5	0.233671
51.01	-5	0.130933
51.21	-1	0.072421
51.21	-1.5	0.141585
51.21	-2	0.026507
51.21	-2.5	0.25062
51.21	-3	0.11301
51.21	-3.5	0.170988
51.21	-4	0.158886
51.21	-4.5	0.060815
51.21	-5	0.045756
51.41	-1	0.078867
51.41	-1.5	0.129384
51.41	-2	0.044997
51.41	-2.5	0.100836
51.41	-3	0.330553
51.41	-3.5	0.239452
51.41	-4	0.16174
51.41	-4.5	0.038947
51.41	-5	0.113518
52.01	-1	0.044183
52.01	-1.5	0.075945
52.01	-2	0.024979
52.01	-2.5	0.227342
52.01	-3	0.080961
52.01	-3.5	0.135852
52.01	-4	0.138567
52.01	-4.5	0.201507
52.01	-5	0.203
52.21	-1	0.454996
52.21	-1.5	0.15196
52.21	-2	0.157335
52.21	-2.5	0.162551
52.21	-3	0.061214
52.21	-3.5	0.045836
52.21	-4	0.057812
52.21	-4.5	0.132125
52.21	-5	0.158855
52.41	-1	0.089866
52.41	-1.5	0.066906
52.41	-2	0.086934
52.41	-2.5	0.086067
52.41	-3	0.040024
52.41	-3.5	0.10691
52.41	-4	0.136227
52.41	-4.5	0.132932
52.41	-5	0.040527
53.01	-1	0.34964
53.01	-1.5	0.073839
53.01	-2	0.140949
53.01	-2.5	0.143896
53.01	-3	0.030445
53.01	-3.5	0.201573
53.01	-4	0.167708
53.01	-4.5	0.181994
53.01	-5	0.125115
53.21	-1	0.369991
53.21	-1.5	0.057495
53.21	-2	0.158674
53.21	-2.5	0.335782
53.21	-3	0.188941
53.21	-3.5	0.129474
53.21	-4	0.110867
53.21	-4.5	0.147491
53.21	-5	0.111733
53.41	-1	0.320166
53.41	-1.5	0.134475
53.41	-2	0.184152
53.41	-2.5	0.152092
53.41	-3	0.130952
53.41	-3.5	0.050639
53.41	-4	0.187818
53.41	-4.5	0.11195
53.41	-5	0.125957
54.01	-1	0.32992
54.01	-1.5	0.138217
54.01	-2	0.097564
54.01	-2.5	0.136462
54.01	-3	0.220753
54.01	-3.5	0.065995
54.01	-4	0.103895
54.01	-4.5	0.129202
54.01	-5	0.099984
54.21	-1	0.424307
54.21	-1.5	0.114872
54.21	-2	0.165902
54.21	-2.5	0.138877
54.21	-3	0.134475
54.21	-3.5	0.184982
54.21	-4	0.026749
54.21	-4.5	0.115979
54.21	-5	0.181901
54.41	-1	0.267361
54.41	-1.5	0.172487
54.41	-2	0.141247
54.41	-2.5	0.054431
54.41	-3	0.084956
54.41	-3.5	0.063975
54.41	-4	0.085959
54.41	-4.5	0.171152
54.41	-5	0.038707
55.01	-1	0.201599
55.01	-1.5	0.258971
55.01	-2	0.215915
55.01	-2.5	0.177
55.01	-3	0.133998
55.01	-3.5	0.034
55.01	-4	0.07499
